SNID,redshift,type,code,sample
2779.0,0.24838631,Ibc-MOSFIT,62.0,train
1683.0,0.44673634,Ibc_V19,62.0,train
254.0,0.7137081999999999,Ibc_V19,62.0,train
458.0,0.18580835,Ibc_V19,62.0,train
5453.0,0.2018035,Ibc-MOSFIT,62.0,train
2717.0,0.57504714,Ibc_V19,62.0,train
6695.0,0.2855226,Ibc_V19,62.0,train
8394.0,0.31246388,Ibc-MOSFIT,62.0,train
5426.0,0.76608837,Ibc_V19,62.0,train
4366.0,0.6099875,Ibc_V19,62.0,train
6633.0,0.18222356,Ibc_V19,62.0,train
4256.0,0.39973485,Ibc_V19,62.0,train
5227.0,0.5363121999999999,Ibc_V19,62.0,train
3590.0,0.56885046,Ibc_V19,62.0,train
3687.0,0.74855167,Ibc_V19,62.0,train
906.0,0.18558569,Ibc_V19,62.0,train
8524.0,0.37009558,Ibc-MOSFIT,62.0,train
7966.0,0.2146481,Ibc_V19,62.0,train
1705.0,0.39282858,Ibc_V19,62.0,train
7427.0,0.3400638,Ibc_V19,62.0,train
627.0,0.6281443,Ibc-MOSFIT,62.0,train
1629.0,0.23815392,Ibc-MOSFIT,62.0,train
186.0,0.29329896,Ibc_V19,62.0,train
7868.0,0.43342575,Ibc_V19,62.0,train
8464.0,0.13807602,Ibc-MOSFIT,62.0,train
3821.0,0.27170458,Ibc-MOSFIT,62.0,train
1798.0,0.30042952,Ibc_V19,62.0,train
3986.0,0.6404389,Ibc_V19,62.0,train
670.0,0.56774646,Ibc-MOSFIT,62.0,train
7471.0,0.5292382,Ibc_V19,62.0,train
2574.0,0.41473958,Ibc_V19,62.0,train
1702.0,0.22158745,Ibc-MOSFIT,62.0,train
840.0,0.70449436,Ibc_V19,62.0,train
7723.0,0.28124136,Ibc-MOSFIT,62.0,train
7133.0,0.38518235,Ibc_V19,62.0,train
8456.0,0.6206503000000001,Ibc_V19,62.0,train
2851.0,0.87915915,Ibc_V19,62.0,train
4810.0,0.33015066,Ibc_V19,62.0,train
4818.0,0.29970944,Ibc_V19,62.0,train
8770.0,0.6805185,Ibc_V19,62.0,train
6863.0,0.75621045,Ibc_V19,62.0,train
5791.0,0.5844049,Ibc_V19,62.0,train
8450.0,0.35795692,Ibc_V19,62.0,train
6351.0,0.31833747,Ibc_V19,62.0,train
3910.0,0.3888481,Ibc-MOSFIT,62.0,train
8092.0,0.21883874,Ibc_V19,62.0,train
3736.0,0.23761438,Ibc_V19,62.0,train
7424.0,0.31462792,Ibc_V19,62.0,train
4197.0,0.36260584,Ibc_V19,62.0,train
4751.0,0.50591433,Ibc_V19,62.0,train
8230.0,0.697024,Ibc_V19,62.0,train
8390.0,0.3827557,Ibc_V19,62.0,train
3648.0,0.75228924,Ibc_V19,62.0,train
703.0,0.67315876,Ibc_V19,62.0,train
6058.0,0.101644315,Ibc_V19,62.0,train
5779.0,0.49934795,Ibc_V19,62.0,train
8656.0,0.25392553,Ibc-MOSFIT,62.0,train
7679.0,0.62851363,Ibc_V19,62.0,train
334.0,0.6832603,Ibc_V19,62.0,train
2329.0,0.23478995,Ibc_V19,62.0,train
1302.0,0.1996164,Ibc-MOSFIT,62.0,train
8240.0,0.4767404000000001,Ibc_V19,62.0,train
2078.0,0.46761632,Ibc_V19,62.0,train
4600.0,0.5550071999999999,Ibc_V19,62.0,train
3944.0,0.3942377,Ibc_V19,62.0,train
5677.0,0.8629931999999999,Ibc_V19,62.0,train
3235.0,0.3612554,Ibc_V19,62.0,train
3847.0,0.43491113,Ibc-MOSFIT,62.0,train
8608.0,0.32583302,Ibc-MOSFIT,62.0,train
4444.0,0.26140013,Ibc-MOSFIT,62.0,train
8454.0,0.7861522,Ibc_V19,62.0,train
4223.0,0.25359845,Ibc_V19,62.0,train
87.0,0.5422459,Ibc_V19,62.0,train
8597.0,0.14365755,Ibc_V19,62.0,train
163.0,0.73059756,Ibc_V19,62.0,train
5867.0,0.32027376,Ibc_V19,62.0,train
3545.0,0.26243390000000005,Ibc_V19,62.0,train
7777.0,0.30502358,Ibc-MOSFIT,62.0,train
3209.0,0.32243413,Ibc_V19,62.0,train
3514.0,0.4475361,Ibc_V19,62.0,train
1137.0,0.506596,Ibc_V19,62.0,train
2415.0,0.72227883,Ibc-MOSFIT,62.0,train
5516.0,0.18201964,Ibc-MOSFIT,62.0,train
4239.0,0.33025327,Ibc_V19,62.0,train
3454.0,0.08187987,Ibc-MOSFIT,62.0,train
4217.0,0.6146706000000001,Ibc_V19,62.0,train
2481.0,0.36799473,Ibc-MOSFIT,62.0,train
2345.0,0.28045803,Ibc_V19,62.0,train
3126.0,0.48484853,Ibc_V19,62.0,train
6230.0,0.20750041,Ibc_V19,62.0,train
8769.0,0.27867213,Ibc-MOSFIT,62.0,train
2170.0,0.3442349,Ibc_V19,62.0,train
1196.0,0.57371557,Ibc_V19,62.0,train
4188.0,0.29687092,Ibc-MOSFIT,62.0,train
2575.0,0.13482141,Ibc-MOSFIT,62.0,train
4709.0,0.3609305,Ibc_V19,62.0,train
5950.0,0.32655890000000004,Ibc_V19,62.0,train
953.0,0.4798953,Ibc_V19,62.0,train
3790.0,0.19426152,Ibc_V19,62.0,train
923.0,0.21148017,Ibc_V19,62.0,train
3107.0,0.3651599,Ibc-MOSFIT,62.0,train
4713.0,0.6818958,Ibc_V19,62.0,train
3081.0,0.31261587,Ibc-MOSFIT,62.0,train
4509.0,0.2905733,Ibc-MOSFIT,62.0,train
5844.0,0.57586586,Ibc_V19,62.0,train
7731.0,0.4094482,Ibc_V19,62.0,train
5369.0,0.34238878,Ibc_V19,62.0,train
42.0,0.35686335,Ibc-MOSFIT,62.0,train
8035.0,0.19666205,Ibc_V19,62.0,train
8892.0,0.4293125,Ibc-MOSFIT,62.0,train
4454.0,0.16244747,Ibc-MOSFIT,62.0,train
6516.0,0.49306577,Ibc_V19,62.0,train
8775.0,0.23774278,Ibc_V19,62.0,train
6386.0,0.2618146,Ibc_V19,62.0,train
2260.0,0.3755174000000001,Ibc_V19,62.0,train
8603.0,0.21019424,Ibc_V19,62.0,train
5145.0,0.44042632,Ibc_V19,62.0,train
8233.0,0.4189408,Ibc_V19,62.0,train
2660.0,0.45766178,Ibc_V19,62.0,train
5082.0,0.29695082,Ibc-MOSFIT,62.0,train
3210.0,0.5438305,Ibc-MOSFIT,62.0,train
5635.0,0.3017248,Ibc_V19,62.0,train
6342.0,0.16660492,Ibc_V19,62.0,train
7642.0,0.37082872,Ibc_V19,62.0,train
8170.0,0.19450311,Ibc-MOSFIT,62.0,train
1261.0,0.43120983,Ibc_V19,62.0,train
3177.0,0.096448295,Ibc_V19,62.0,train
7975.0,0.13017225,Ibc-MOSFIT,62.0,train
2847.0,0.41220045,Ibc_V19,62.0,train
4855.0,0.6099209,Ibc_V19,62.0,train
8604.0,0.34109855,Ibc_V19,62.0,train
1984.0,0.24545059,Ibc_V19,62.0,train
4686.0,0.46307334,Ibc_V19,62.0,train
2136.0,0.183064,Ibc-MOSFIT,62.0,train
256.0,0.32536170000000003,Ibc-MOSFIT,62.0,train
8554.0,0.72672385,Ibc_V19,62.0,train
1955.0,0.35590905,Ibc_V19,62.0,train
6837.0,0.8824783000000002,Ibc_V19,62.0,train
1780.0,0.35159470000000004,Ibc_V19,62.0,train
4201.0,0.30346137,Ibc_V19,62.0,train
7700.0,0.39473632,Ibc-MOSFIT,62.0,train
7249.0,0.38153407,Ibc-MOSFIT,62.0,train
6796.0,0.23799336,Ibc_V19,62.0,train
1346.0,0.48433867,Ibc_V19,62.0,train
8222.0,0.626541,Ibc_V19,62.0,train
4325.0,0.7582466999999999,Ibc_V19,62.0,train
4958.0,0.32576713,Ibc_V19,62.0,train
5036.0,0.26176736,Ibc-MOSFIT,62.0,train
8738.0,0.3624983,Ibc_V19,62.0,train
6870.0,0.41959372,Ibc_V19,62.0,train
5922.0,0.2736233,Ibc-MOSFIT,62.0,train
8214.0,0.2846388,Ibc_V19,62.0,train
7572.0,0.28431496,Ibc-MOSFIT,62.0,train
3090.0,0.81996554,Ibc_V19,62.0,train
857.0,0.15747815,Ibc_V19,62.0,train
6890.0,0.16218215,Ibc_V19,62.0,train
2899.0,0.69324344,Ibc_V19,62.0,train
2917.0,0.7989925999999999,Ibc_V19,62.0,train
3571.0,0.060327962,Ibc_V19,62.0,train
2984.0,0.58154505,Ibc_V19,62.0,train
4419.0,0.10307198,Ibc_V19,62.0,train
6539.0,0.1904923,Ibc-MOSFIT,62.0,train
1865.0,0.22076842,Ibc_V19,62.0,train
1650.0,0.14215744,Ibc-MOSFIT,62.0,train
2048.0,0.41786817,Ibc_V19,62.0,train
2524.0,0.31516623,Ibc-MOSFIT,62.0,train
7081.0,0.40039542,Ibc_V19,62.0,train
2003.0,0.6258516,Ibc_V19,62.0,train
5344.0,0.4477985,Ibc_V19,62.0,train
2251.0,0.55365676,Ibc-MOSFIT,62.0,train
5631.0,0.29742438,Ibc_V19,62.0,train
2733.0,0.62825245,Ibc_V19,62.0,train
8717.0,0.5386238,Ibc_V19,62.0,train
1163.0,0.28445187,Ibc_V19,62.0,train
6066.0,0.44080347,Ibc_V19,62.0,train
3893.0,0.13078906,Ibc_V19,62.0,train
6616.0,0.14386137,Ibc-MOSFIT,62.0,train
8732.0,0.32571194,Ibc-MOSFIT,62.0,train
6258.0,0.26458576,Ibc_V19,62.0,train
8550.0,0.31187308,Ibc_V19,62.0,train
7566.0,0.22041959,Ibc-MOSFIT,62.0,train
5894.0,0.2920517,Ibc_V19,62.0,train
6545.0,0.19180046,Ibc-MOSFIT,62.0,train
7971.0,0.11689032,Ibc-MOSFIT,62.0,train
2535.0,0.26672956,Ibc-MOSFIT,62.0,train
6910.0,0.15780479,Ibc_V19,62.0,train
5389.0,0.4414813,Ibc_V19,62.0,train
7288.0,0.7206055,Ibc_V19,62.0,train
1339.0,0.40758717,Ibc-MOSFIT,62.0,train
7527.0,0.29697704,Ibc_V19,62.0,train
1317.0,0.35704848,Ibc_V19,62.0,train
459.0,0.1951172,Ibc-MOSFIT,62.0,train
4664.0,0.3709112,Ibc_V19,62.0,train
5741.0,0.32013834,Ibc-MOSFIT,62.0,train
3444.0,0.31638807,Ibc_V19,62.0,train
1844.0,0.54873604,Ibc_V19,62.0,train
1211.0,0.4113479,Ibc_V19,62.0,train
3131.0,0.36592132,Ibc-MOSFIT,62.0,train
4639.0,0.48073214,Ibc-MOSFIT,62.0,train
4844.0,0.3308257,Ibc_V19,62.0,train
1003.0,0.29029322,Ibc_V19,62.0,train
668.0,0.4164020000000001,Ibc-MOSFIT,62.0,train
8110.0,0.5739549,Ibc-MOSFIT,62.0,train
940.0,0.54912055,Ibc-MOSFIT,62.0,train
7749.0,0.16672745,Ibc_V19,62.0,train
2556.0,0.24553426,Ibc_V19,62.0,train
5995.0,0.12462183,Ibc_V19,62.0,train
7616.0,0.1861531,Ibc-MOSFIT,62.0,train
3668.0,0.5439350000000001,Ibc-MOSFIT,62.0,train
2113.0,0.3448745,Ibc_V19,62.0,train
405.0,0.62713706,Ibc_V19,62.0,train
4817.0,0.2658963,Ibc_V19,62.0,train
8444.0,0.37334028,Ibc-MOSFIT,62.0,train
252.0,0.20873408,Ibc_V19,62.0,train
23.0,0.5053571,Ibc_V19,62.0,train
1595.0,0.3167251,Ibc_V19,62.0,train
7344.0,0.761487,Ibc_V19,62.0,train
7384.0,0.18580522,Ibc_V19,62.0,train
6902.0,0.5345916000000001,Ibc_V19,62.0,train
5899.0,0.69652694,Ibc_V19,62.0,train
1501.0,0.20770751,Ibc_V19,62.0,train
7518.0,0.25555828,Ibc-MOSFIT,62.0,train
7032.0,0.32486677,Ibc_V19,62.0,train
3853.0,0.24718818,Ibc_V19,62.0,train
4837.0,0.5335771,Ibc_V19,62.0,train
2588.0,0.33968446,Ibc-MOSFIT,62.0,train
4236.0,0.12121010000000006,Ibc_V19,62.0,train
77.0,0.64629364,Ibc_V19,62.0,train
1957.0,0.5865667,Ibc_V19,62.0,train
4725.0,0.49564084,Ibc_V19,62.0,train
4667.0,0.57421213,Ibc_V19,62.0,train
1399.0,0.4811738,Ibc_V19,62.0,train
6112.0,0.6623404,Ibc_V19,62.0,train
8465.0,0.4970828,Ibc_V19,62.0,train
791.0,0.39631894,Ibc_V19,62.0,train
5248.0,0.44325128,Ibc_V19,62.0,train
3920.0,0.5094420999999999,Ibc-MOSFIT,62.0,train
7139.0,0.5362691999999999,Ibc_V19,62.0,train
5322.0,0.13307051,Ibc_V19,62.0,train
2857.0,0.36388373,Ibc-MOSFIT,62.0,train
5152.0,0.40257064,Ibc-MOSFIT,62.0,train
193.0,0.66360444,Ibc_V19,62.0,train
8529.0,0.19624296,Ibc-MOSFIT,62.0,train
5514.0,0.37786698,Ibc_V19,62.0,train
2408.0,0.7278142,Ibc_V19,62.0,train
479.0,0.5105996,Ibc-MOSFIT,62.0,train
1306.0,0.35114774,Ibc_V19,62.0,train
3762.0,0.23944545,Ibc_V19,62.0,train
553.0,0.16959138,Ibc_V19,62.0,train
2460.0,0.31429636,Ibc_V19,62.0,train
6705.0,0.4194189,Ibc-MOSFIT,62.0,train
8497.0,0.5724591,Ibc-MOSFIT,62.0,train
8908.0,0.31094876,Ibc_V19,62.0,train
4463.0,0.11808024,Ibc_V19,62.0,train
6700.0,0.48613188,Ibc-MOSFIT,62.0,train
3186.0,0.65669835,Ibc_V19,62.0,train
6097.0,0.23494788,Ibc_V19,62.0,train
45.0,0.46748522,Ibc_V19,62.0,train
961.0,0.3509908,Ibc-MOSFIT,62.0,train
2394.0,0.5016858000000001,Ibc-MOSFIT,62.0,train
6385.0,0.14786789,Ibc-MOSFIT,62.0,train
1048.0,0.39149404,Ibc_V19,62.0,train
2232.0,0.24561259,Ibc_V19,62.0,train
5032.0,0.440517,Ibc_V19,62.0,train
7526.0,0.6323848000000001,Ibc_V19,62.0,train
82.0,0.33986285,Ibc_V19,62.0,train
2542.0,0.103709444,Ibc_V19,62.0,train
6635.0,0.56025326,Ibc_V19,62.0,train
8916.0,0.58692914,Ibc_V19,62.0,train
6785.0,0.25065196,Ibc-MOSFIT,62.0,train
4340.0,0.14106235,Ibc_V19,62.0,train
6510.0,0.41871664,Ibc_V19,62.0,train
8252.0,0.22323848,Ibc_V19,62.0,train
7965.0,0.48705676,Ibc_V19,62.0,train
3280.0,0.43474463,Ibc_V19,62.0,train
7797.0,0.89226216,Ibc_V19,62.0,train
1150.0,0.32888785,Ibc_V19,62.0,train
4405.0,0.37967324,Ibc_V19,62.0,train
5267.0,0.48809677,Ibc_V19,62.0,train
7204.0,0.39224538,Ibc_V19,62.0,train
3046.0,0.63656443,Ibc_V19,62.0,train
8519.0,0.64881426,Ibc-MOSFIT,62.0,train
915.0,0.5208862,Ibc_V19,62.0,train
5142.0,0.09658348,Ibc_V19,62.0,train
366.0,0.5107109999999999,Ibc_V19,62.0,train
3022.0,0.26736137,Ibc_V19,62.0,train
2560.0,0.40863916,Ibc_V19,62.0,train
3618.0,0.42293206,Ibc_V19,62.0,train
5116.0,0.3994834,Ibc_V19,62.0,train
5882.0,0.32986987,Ibc-MOSFIT,62.0,train
562.0,0.50635123,Ibc_V19,62.0,train
2784.0,0.6665028000000001,Ibc_V19,62.0,train
1100.0,0.35100105,Ibc-MOSFIT,62.0,train
5293.0,0.30070803,Ibc-MOSFIT,62.0,train
2287.0,0.77028656,Ibc_V19,62.0,train
8875.0,0.33948055,Ibc_V19,62.0,train
7037.0,0.28494638,Ibc_V19,62.0,train
5615.0,0.6186911,Ibc_V19,62.0,train
5562.0,0.559139,Ibc-MOSFIT,62.0,train
2269.0,0.40691262,Ibc_V19,62.0,train
4916.0,0.10894522,Ibc_V19,62.0,train
196.0,0.25685126,Ibc_V19,62.0,train
4023.0,0.5039638,Ibc_V19,62.0,train
8791.0,0.16781381,Ibc-MOSFIT,62.0,train
3809.0,0.09684819,Ibc-MOSFIT,62.0,train
1946.0,0.15551257,Ibc_V19,62.0,train
3813.0,0.35214559999999995,Ibc_V19,62.0,train
6242.0,0.1573856,Ibc-MOSFIT,62.0,train
4277.0,0.3669374,Ibc_V19,62.0,train
5872.0,0.5550493000000001,Ibc_V19,62.0,train
4644.0,0.066672295,Ibc-MOSFIT,62.0,train
8449.0,0.081094876,Ibc_V19,62.0,train
6938.0,0.2572491,Ibc_V19,62.0,train
5445.0,0.33694515,Ibc-MOSFIT,62.0,train
2498.0,0.64110357,Ibc_V19,62.0,train
6282.0,0.16726597,Ibc_V19,62.0,train
5508.0,0.41239405,Ibc-MOSFIT,62.0,train
2347.0,0.61069244,Ibc-MOSFIT,62.0,train
4017.0,0.23600747,Ibc-MOSFIT,62.0,train
7287.0,0.32088858,Ibc_V19,62.0,train
120.0,0.8415391,Ibc_V19,62.0,train
8179.0,0.5307069000000001,Ibc-MOSFIT,62.0,train
3966.0,0.10972132,Ibc-MOSFIT,62.0,train
3498.0,0.38518235,Ibc-MOSFIT,62.0,train
1910.0,0.7662875,Ibc_V19,62.0,train
7510.0,0.319952,Ibc_V19,62.0,train
5865.0,0.8738703000000001,Ibc_V19,62.0,train
440.0,0.21296796,Ibc-MOSFIT,62.0,train
5348.0,0.57788503,Ibc-MOSFIT,62.0,train
3634.0,0.81209713,Ibc_V19,62.0,train
8.0,0.25679868,Ibc_V19,62.0,train
3370.0,0.32425818,Ibc_V19,62.0,train
1767.0,0.40781257,Ibc-MOSFIT,62.0,train
7110.0,0.64988667,Ibc_V19,62.0,train
8103.0,0.4676294,Ibc_V19,62.0,train
2698.0,0.5964917,Ibc_V19,62.0,train
2900.0,0.55576307,Ibc_V19,62.0,train
2941.0,0.7155834,Ibc_V19,62.0,train
2473.0,0.5537,Ibc_V19,62.0,train
4647.0,0.19803712,Ibc_V19,62.0,train
3428.0,0.48338345,Ibc_V19,62.0,train
1336.0,0.63471335,Ibc_V19,62.0,train
7840.0,0.24110155,Ibc-MOSFIT,62.0,train
3228.0,0.37038836,Ibc_V19,62.0,train
6730.0,0.4923242000000001,Ibc-MOSFIT,62.0,train
3837.0,0.16891155,Ibc_V19,62.0,train
3697.0,0.53857136,Ibc-MOSFIT,62.0,train
5790.0,0.6974331,Ibc_V19,62.0,train
7559.0,0.3921312,Ibc_V19,62.0,train
4490.0,0.6135858000000001,Ibc_V19,62.0,train
543.0,0.27703825,Ibc-MOSFIT,62.0,train
6905.0,0.43440235,Ibc_V19,62.0,train
878.0,0.30043164,Ibc-MOSFIT,62.0,train
974.0,0.67998457,Ibc_V19,62.0,train
6626.0,0.4244287000000001,Ibc_V19,62.0,train
5039.0,0.30336496,Ibc_V19,62.0,train
4579.0,0.36358455,Ibc-MOSFIT,62.0,train
4171.0,0.31331822,Ibc_V19,62.0,train
2651.0,0.24063435,Ibc-MOSFIT,62.0,train
1709.0,0.4278549,Ibc-MOSFIT,62.0,train
6653.0,0.82511824,Ibc_V19,62.0,train
7600.0,0.33162153,Ibc_V19,62.0,train
5765.0,0.17409845,Ibc-MOSFIT,62.0,train
7265.0,0.4649261,Ibc_V19,62.0,train
1047.0,0.38596436,Ibc-MOSFIT,62.0,train
1323.0,0.2501677,Ibc_V19,62.0,train
2135.0,0.40294543,Ibc_V19,62.0,train
2972.0,0.31346238,Ibc-MOSFIT,62.0,train
4500.0,0.35789832,Ibc-MOSFIT,62.0,train
4743.0,0.20454057,Ibc-MOSFIT,62.0,train
50.0,0.70149523,Ibc_V19,62.0,train
834.0,0.28134838,Ibc-MOSFIT,62.0,train
1484.0,0.8674834000000001,Ibc_V19,62.0,train
2067.0,0.23460285,Ibc-MOSFIT,62.0,train
1978.0,0.55376804,Ibc_V19,62.0,train
6217.0,0.27427197,Ibc-MOSFIT,62.0,train
1718.0,0.22330193,Ibc-MOSFIT,62.0,train
1096.0,0.32448092,Ibc-MOSFIT,62.0,train
3876.0,0.3526575,Ibc-MOSFIT,62.0,train
1633.0,0.22861814,Ibc_V19,62.0,train
3791.0,0.35332063,Ibc_V19,62.0,train
1325.0,0.47531578,Ibc_V19,62.0,train
2375.0,0.38583985,Ibc_V19,62.0,train
5357.0,0.20234399,Ibc_V19,62.0,train
3946.0,0.33464247,Ibc_V19,62.0,train
1945.0,0.25639320000000004,Ibc-MOSFIT,62.0,train
6882.0,0.43135995,Ibc_V19,62.0,train
4548.0,0.4499167000000001,Ibc_V19,62.0,train
5278.0,0.19724149,Ibc-MOSFIT,62.0,train
8345.0,0.62907785,Ibc_V19,62.0,train
1854.0,0.3251626,Ibc_V19,62.0,train
3058.0,0.67951584,Ibc_V19,62.0,train
8212.0,0.23067035,Ibc-MOSFIT,62.0,train
1792.0,0.2682776,Ibc-MOSFIT,62.0,train
782.0,0.38835463,Ibc-MOSFIT,62.0,train
6091.0,0.5620953000000001,Ibc_V19,62.0,train
7996.0,0.68886167,Ibc_V19,62.0,train
3998.0,0.29171324,Ibc_V19,62.0,train
3776.0,0.29672128,Ibc-MOSFIT,62.0,train
7178.0,0.36856958,Ibc_V19,62.0,train
6219.0,0.2768224,Ibc-MOSFIT,62.0,train
3318.0,0.22719903,Ibc_V19,62.0,train
2936.0,0.28851178,Ibc_V19,62.0,train
633.0,0.8604754000000001,Ibc_V19,62.0,train
4998.0,0.17412357,Ibc_V19,62.0,train
5792.0,0.29652888,Ibc_V19,62.0,train
8054.0,0.5858312,Ibc_V19,62.0,train
3199.0,0.411032,Ibc-MOSFIT,62.0,train
8735.0,0.11520306,Ibc-MOSFIT,62.0,train
5101.0,0.27567240000000004,Ibc-MOSFIT,62.0,train
19.0,0.22378074,Ibc_V19,62.0,train
8884.0,0.5278239,Ibc_V19,62.0,train
7575.0,0.25065196,Ibc_V19,62.0,train
5006.0,0.472699,Ibc_V19,62.0,train
733.0,0.31931397,Ibc_V19,62.0,train
8219.0,0.37115976,Ibc_V19,62.0,train
6564.0,0.315425,Ibc-MOSFIT,62.0,train
3530.0,0.44295445,Ibc_V19,62.0,train
5638.0,0.6493326,Ibc_V19,62.0,train
3991.0,0.4218585,Ibc_V19,62.0,train
7168.0,0.27618757,Ibc-MOSFIT,62.0,train
4764.0,0.6135429,Ibc_V19,62.0,train
2862.0,0.3827306,Ibc_V19,62.0,train
646.0,0.21115182,Ibc_V19,62.0,train
3570.0,0.37281916,Ibc_V19,62.0,train
2933.0,0.50466925,Ibc_V19,62.0,train
5958.0,0.25227335,Ibc-MOSFIT,62.0,train
3883.0,0.15767458,Ibc_V19,62.0,train
8678.0,0.119476765,Ibc_V19,62.0,train
3529.0,0.08752631400000001,Ibc-MOSFIT,62.0,train
616.0,0.46663302,Ibc-MOSFIT,62.0,train
5367.0,0.33857158,Ibc_V19,62.0,train
3843.0,0.34788716,Ibc_V19,62.0,train
199.0,0.40349835,Ibc_V19,62.0,train
7541.0,0.5351443,Ibc_V19,62.0,train
2098.0,0.2335956,Ibc_V19,62.0,train
8272.0,0.2577381,Ibc_V19,62.0,train
4806.0,0.283972,Ibc_V19,62.0,train
7690.0,0.32477802,Ibc_V19,62.0,train
8034.0,0.35397184,Ibc_V19,62.0,train
7892.0,0.6746451,Ibc_V19,62.0,train
5893.0,0.21135634,Ibc_V19,62.0,train
7775.0,0.2874237,Ibc_V19,62.0,train
7898.0,0.75765496,Ibc_V19,62.0,train
358.0,0.87674314,Ibc_V19,62.0,train
8223.0,0.39531562,Ibc_V19,62.0,train
918.0,0.27714851,Ibc_V19,62.0,train
1155.0,0.39758176,Ibc_V19,62.0,train
7206.0,0.38087407,Ibc_V19,62.0,train
4661.0,0.48378056,Ibc_V19,62.0,train
93.0,0.33468986,Ibc_V19,62.0,train
1033.0,0.67043203,Ibc_V19,62.0,train
147.0,0.52421373,Ibc_V19,62.0,train
1617.0,0.14355266,Ibc_V19,62.0,train
1489.0,0.55066323,Ibc-MOSFIT,62.0,train
3130.0,0.31328025,Ibc_V19,62.0,train
1528.0,0.84975713,Ibc_V19,62.0,train
3287.0,0.6655141,Ibc-MOSFIT,62.0,train
4181.0,0.50612766,Ibc_V19,62.0,train
7636.0,0.16671093,Ibc_V19,62.0,train
2244.0,0.60367644,Ibc-MOSFIT,62.0,train
3705.0,0.277637,Ibc-MOSFIT,62.0,train
2687.0,0.38068148,Ibc-MOSFIT,62.0,train
4025.0,0.807864,Ibc_V19,62.0,train
7040.0,0.46957,Ibc_V19,62.0,train
2655.0,0.20873344,Ibc_V19,62.0,train
7793.0,0.21092549,Ibc_V19,62.0,train
20.0,0.35471776,Ibc_V19,62.0,train
1403.0,0.21429604,Ibc_V19,62.0,train
2700.0,0.36477956,Ibc-MOSFIT,62.0,train
7307.0,0.56472003,Ibc_V19,62.0,train
3926.0,0.50771457,Ibc_V19,62.0,train
171.0,0.22255675,Ibc_V19,62.0,train
6434.0,0.5071642,Ibc_V19,62.0,train
6185.0,0.31540447,Ibc-MOSFIT,62.0,train
7422.0,0.5552520000000001,Ibc_V19,62.0,train
8512.0,0.5151494000000001,Ibc_V19,62.0,train
3063.0,0.21166244,Ibc_V19,62.0,train
5115.0,0.69883776,Ibc_V19,62.0,train
3996.0,0.19721533,Ibc-MOSFIT,62.0,train
7724.0,0.5298425,Ibc_V19,62.0,train
7979.0,0.5514372,Ibc_V19,62.0,train
7182.0,0.53809655,Ibc-MOSFIT,62.0,train
3982.0,0.5329455,Ibc_V19,62.0,train
1438.0,0.3094725,Ibc-MOSFIT,62.0,train
6427.0,0.26893854,Ibc_V19,62.0,train
52.0,0.46653965,Ibc-MOSFIT,62.0,train
1928.0,0.35712206,Ibc_V19,62.0,train
3206.0,0.28810775,Ibc-MOSFIT,62.0,train
5002.0,0.42530078,Ibc_V19,62.0,train
2086.0,0.43486953,Ibc_V19,62.0,train
7609.0,0.32349047,Ibc-MOSFIT,62.0,train
1503.0,0.6063206,Ibc-MOSFIT,62.0,train
1165.0,0.35768676,Ibc_V19,62.0,train
1041.0,0.34721297,Ibc_V19,62.0,train
1797.0,0.47893748,Ibc_V19,62.0,train
8405.0,0.6915735,Ibc_V19,62.0,train
3560.0,0.32839346,Ibc-MOSFIT,62.0,train
8207.0,0.30043164,Ibc_V19,62.0,train
3446.0,0.15627459,Ibc_V19,62.0,train
3881.0,0.44207692,Ibc_V19,62.0,train
912.0,0.5490805000000001,Ibc_V19,62.0,train
8837.0,0.2668409,Ibc-MOSFIT,62.0,train
3626.0,0.49613106,Ibc_V19,62.0,train
5989.0,0.35566276,Ibc-MOSFIT,62.0,train
1931.0,0.73989046,Ibc_V19,62.0,train
5077.0,0.17765233,Ibc_V19,62.0,train
8369.0,0.2664871,Ibc_V19,62.0,train
8707.0,0.3614838,Ibc_V19,62.0,train
579.0,0.22930333,Ibc_V19,62.0,train
5331.0,0.5451266,Ibc-MOSFIT,62.0,train
2240.0,0.57501364,Ibc_V19,62.0,train
7820.0,0.49501336,Ibc-MOSFIT,62.0,train
6349.0,0.20766392,Ibc_V19,62.0,train
2828.0,0.4282478,Ibc-MOSFIT,62.0,train
4924.0,0.72722656,Ibc-MOSFIT,62.0,train
4138.0,0.7663107,Ibc_V19,62.0,train
1775.0,0.36919263,Ibc_V19,62.0,train
7463.0,0.46015263,Ibc_V19,62.0,train
3834.0,0.24365045,Ibc-MOSFIT,62.0,train
8494.0,0.20803046,Ibc-MOSFIT,62.0,train
4775.0,0.22817457,Ibc_V19,62.0,train
4222.0,0.19950028,Ibc-MOSFIT,62.0,train
4606.0,0.8263458,Ibc_V19,62.0,train
3740.0,0.51524633,Ibc_V19,62.0,train
5608.0,0.28393364,91bg,67.0,train
2997.0,0.17021577,91bg,67.0,train
1385.0,0.4628408,91bg,67.0,train
4208.0,0.55665046,91bg,67.0,train
910.0,0.3657126,91bg,67.0,train
8573.0,0.40471795,91bg,67.0,train
6901.0,0.5432587,91bg,67.0,train
8159.0,0.45715207,91bg,67.0,train
4280.0,0.5052296,91bg,67.0,train
